US-2021-101147-CHO-MIL-31000,2021-12-02,1,60623,101147,41.8479309082031,-87.717529296875,Wicked Choccy's,32.0761756896973,-81.0883712768555,767.41690147653,1
US-2021-101175-CHO-NUT-13000,2021-12-09,6,85204,101175,33.3966598510742,-111.787857055664,Lot's O' Nuts,32.881893157959,-111.768035888672,35.5876182464643,1
US-2021-101266-CHO-MIL-31000,2021-08-27,2,22153,101266,38.7444305419922,-77.2345123291016,Wicked Choccy's,32.0761756896973,-81.0883712768555,509.179925607703,1
US-2021-101364-CHO-SCR-58000,2021-12-22,13,10011,101364,40.7417297363281,-74.0003662109375,Lot's O' Nuts,32.881893157959,-111.768035888672,2140.95670661095,1
US-2021-101392-CHO-MIL-31000,2021-12-07,7,98103,101392,47.6731986999512,-122.342582702637,Wicked Choccy's,32.0761756896973,-81.0883712768555,2401.76386905948,1
US-2021-101427-CHO-MIL-31000,2021-12-26,3,19140,101427,40.0122413635254,-75.1451187133789,Wicked Choccy's,32.0761756896973,-81.0883712768555,640.676823434199,1
US-2021-101462-CHO-SCR-58000,2021-04-20,4,90045,101462,33.9530181884766,-118.400283813477,Lot's O' Nuts,32.881893157959,-111.768035888672,389.529050989232,1
US-2021-101476-CHO-MIL-31000,2021-09-12,1,10801,101476,40.9175109863281,-73.7839584350586,Wicked Choccy's,32.0761756896973,-81.0883712768555,732.731991896084,1
US-2021-101560-CHO-MIL-31000,2021-11-28,3,29203,101560,34.101978302002,-81.0400924682617,Wicked Choccy's,32.0761756896973,-81.0883712768555,140.00596212991,1
US-2021-101560-CHO-SCR-58000,2021-11-28,7,29203,101560,34.101978302002,-81.0400924682617,Lot's O' Nuts,32.881893157959,-111.768035888672,1766.04314971178,1
US-2021-101560-CHO-TRI-54000,2021-11-28,5,29203,101560,34.101978302002,-81.0400924682617,Wicked Choccy's,32.0761756896973,-81.0883712768555,140.00596212991,1
US-2021-101602-CHO-FUD-51000,2021-12-15,3,79907,101602,31.7073993682861,-106.326812744141,Lot's O' Nuts,32.881893157959,-111.768035888672,327.969349962973,1
US-2021-101602-CHO-MIL-31000,2021-12-15,5,79907,101602,31.7073993682861,-106.326812744141,Wicked Choccy's,32.0761756896973,-81.0883712768555,1477.49476783213,1
US-2021-101770-CHO-TRI-54000,2021-03-31,1,33180,101770,25.9614505767822,-80.1415023803711,Wicked Choccy's,32.0761756896973,-81.0883712768555,426.361722611004,1
US-2021-101833-CHO-FUD-51000,2021-11-17,3,10024,101833,40.7853393554688,-73.9713821411133,Lot's O' Nuts,32.881893157959,-111.768035888672,2142.60189423062,1
US-2021-101931-CHO-MIL-31000,2021-10-28,5,90049,101931,34.0874900817871,-118.489761352539,Wicked Choccy's,32.0761756896973,-81.0883712768555,2157.83993560534,1
US-2021-101931-CHO-SCR-58000,2021-10-28,2,90049,101931,34.0874900817871,-118.489761352539,Lot's O' Nuts,32.881893157959,-111.768035888672,396.144568336091,1
US-2021-101931-OTH-LIC-15000,2021-10-28,2,90049,101931,34.0874900817871,-118.489761352539,Secret Factory,41.4463348388672,-90.5654907226563,1599.55982346512,1
US-2021-102008-CHO-MIL-31000,2021-09-30,1,10011,102008,40.7417297363281,-74.0003662109375,Wicked Choccy's,32.0761756896973,-81.0883712768555,716.266654114014,1
US-2021-102071-CHO-NUT-13000,2021-05-09,3,94110,102071,37.7497482299805,-122.415283203125,Lot's O' Nuts,32.881893157959,-111.768035888672,687.475419292537,1
US-2021-102085-CHO-FUD-51000,2021-10-04,4,98115,102085,47.6854705810547,-122.282341003418,Lot's O' Nuts,32.881893157959,-111.768035888672,1160.90242658557,1
US-2021-102274-CHO-FUD-51000,2021-11-21,3,40475,102274,37.763500213623,-84.3082809448242,Lot's O' Nuts,32.881893157959,-111.768035888672,1578.36513834299,1
US-2021-102274-CHO-SCR-58000,2021-11-21,1,40475,102274,37.763500213623,-84.3082809448242,Lot's O' Nuts,32.881893157959,-111.768035888672,1578.36513834299,1
US-2021-102274-CHO-TRI-54000,2021-11-21,6,40475,102274,37.763500213623,-84.3082809448242,Wicked Choccy's,32.0761756896973,-81.0883712768555,433.179000208507,1
US-2021-102295-CHO-MIL-31000,2021-11-24,1,95823,102295,38.4747314453125,-121.442657470703,Wicked Choccy's,32.0761756896973,-81.0883712768555,2300.09915420584,1
US-2021-102330-CHO-FUD-51000,2021-12-29,6,94513,102330,37.9254112243652,-121.684516906738,Lot's O' Nuts,32.881893157959,-111.768035888672,657.728589882791,1
US-2021-102330-CHO-TRI-54000,2021-12-29,4,94513,102330,37.9254112243652,-121.684516906738,Wicked Choccy's,32.0761756896973,-81.0883712768555,2314.51536887812,1
US-2021-102631-OTH-GUM-21000,2021-12-13,3,60623,102631,41.8479309082031,-87.717529296875,Secret Factory,41.4463348388672,-90.5654907226563,149.637384568532,1
US-2021-102645-CHO-FUD-51000,2021-01-23,6,89115,102645,36.2537384033203,-115.042846679688,Lot's O' Nuts,32.881893157959,-111.768035888672,298.287072032599,1
US-2021-102652-CHO-MIL-31000,2021-04-06,7,90049,102652,34.0874900817871,-118.489761352539,Wicked Choccy's,32.0761756896973,-81.0883712768555,2157.83993560534,1
US-2021-102652-CHO-NUT-13000,2021-04-06,2,90049,102652,34.0874900817871,-118.489761352539,Lot's O' Nuts,32.881893157959,-111.768035888672,396.144568336091,1
US-2021-102652-CHO-TRI-54000,2021-04-06,1,90049,102652,34.0874900817871,-118.489761352539,Wicked Choccy's,32.0761756896973,-81.0883712768555,2157.83993560534,1
US-2021-102652-OTH-GUM-21000,2021-04-06,3,90049,102652,34.0874900817871,-118.489761352539,Secret Factory,41.4463348388672,-90.5654907226563,1599.55982346512,1
US-2021-102673-CHO-FUD-51000,2021-11-01,12,28205,102673,35.2201881408691,-80.7873687744141,Lot's O' Nuts,32.881893157959,-111.768035888672,1773.8202029247,1
US-2021-102673-CHO-MIL-31000,2021-11-01,3,28205,102673,35.2201881408691,-80.7873687744141,Wicked Choccy's,32.0761756896973,-81.0883712768555,217.932112674848,1
US-2021-102673-CHO-TRI-54000,2021-11-01,5,28205,102673,35.2201881408691,-80.7873687744141,Wicked Choccy's,32.0761756896973,-81.0883712768555,217.932112674848,1
US-2021-102715-CHO-FUD-51000,2021-04-11,7,33180,102715,25.9614505767822,-80.1415023803711,Lot's O' Nuts,32.881893157959,-111.768035888672,1954.6211780877,1
US-2021-102715-CHO-SCR-58000,2021-04-11,3,33180,102715,25.9614505767822,-80.1415023803711,Lot's O' Nuts,32.881893157959,-111.768035888672,1954.6211780877,1
US-2021-102715-CHO-TRI-54000,2021-04-11,2,33180,102715,25.9614505767822,-80.1415023803711,Wicked Choccy's,32.0761756896973,-81.0883712768555,426.361722611004,1
US-2021-102869-CHO-FUD-51000,2021-09-09,6,19140,102869,40.0122413635254,-75.1451187133789,Lot's O' Nuts,32.881893157959,-111.768035888672,2078.78529486389,1
US-2021-102869-CHO-TRI-54000,2021-09-09,3,19140,102869,40.0122413635254,-75.1451187133789,Wicked Choccy's,32.0761756896973,-81.0883712768555,640.676823434199,1
US-2021-102988-CHO-NUT-13000,2021-04-05,2,22304,102988,38.8136100769043,-77.1149826049805,Lot's O' Nuts,32.881893157959,-111.768035888672,1971.3335701124,1
US-2021-102988-CHO-SCR-58000,2021-04-05,7,22304,102988,38.8136100769043,-77.1149826049805,Lot's O' Nuts,32.881893157959,-111.768035888672,1971.3335701124,1
US-2021-102988-CHO-TRI-54000,2021-04-05,7,22304,102988,38.8136100769043,-77.1149826049805,Wicked Choccy's,32.0761756896973,-81.0883712768555,516.337096031987,1
US-2021-103058-CHO-TRI-54000,2021-07-23,2,10011,103058,40.7417297363281,-74.0003662109375,Wicked Choccy's,32.0761756896973,-81.0883712768555,716.266654114014,1
US-2021-103086-CHO-FUD-51000,2021-10-17,2,77095,103086,29.9083404541016,-95.6549224853516,Lot's O' Nuts,32.881893157959,-111.768035888672,971.273518985462,1
US-2021-103100-CHO-FUD-51000,2021-12-20,1,46203,103100,39.7368011474609,-86.0958633422852,Lot's O' Nuts,32.881893157959,-111.768035888672,1499.72338605405,1
US-2021-103100-CHO-NUT-13000,2021-12-20,3,46203,103100,39.7368011474609,-86.0958633422852,Lot's O' Nuts,32.881893157959,-111.768035888672,1499.72338605405,1
US-2021-103191-CHO-TRI-54000,2021-09-22,3,60653,103191,41.8192405700684,-87.6101684570313,Wicked Choccy's,32.0761756896973,-81.0883712768555,762.913746210476,1
US-2021-103219-CHO-NUT-13000,2021-11-09,9,10035,103219,40.7953796386719,-73.9296493530273,Lot's O' Nuts,32.881893157959,-111.768035888672,2144.81315173461,1
US-2021-103310-CHO-FUD-51000,2021-05-10,1,95123,103310,37.2447891235352,-121.833061218262,Lot's O' Nuts,32.881893157959,-111.768035888672,643.635984568485,1
US-2021-103310-CHO-NUT-13000,2021-05-10,5,95123,103310,37.2447891235352,-121.833061218262,Lot's O' Nuts,32.881893157959,-111.768035888672,643.635984568485,1
US-2021-103310-CHO-SCR-58000,2021-05-10,6,95123,103310,37.2447891235352,-121.833061218262,Lot's O' Nuts,32.881893157959,-111.768035888672,643.635984568485,1
US-2021-103310-CHO-TRI-54000,2021-05-10,2,95123,103310,37.2447891235352,-121.833061218262,Wicked Choccy's,32.0761756896973,-81.0883712768555,2325.08920561368,1
US-2021-103317-CHO-FUD-51000,2021-07-05,3,32137,103317,29.5805702209473,-81.2245483398438,Lot's O' Nuts,32.881893157959,-111.768035888672,1812.65523924023,1
US-2021-103317-CHO-TRI-54000,2021-07-05,2,32137,103317,29.5805702209473,-81.2245483398438,Wicked Choccy's,32.0761756896973,-81.0883712768555,172.629447078027,1
US-2021-103317-OTH-KAZ-38000,2021-07-05,5,32137,103317,29.5805702209473,-81.2245483398438,The Other Factory,35.1175003051758,-89.9711074829102,637.54544943249,1
US-2021-103331-CHO-MIL-31000,2021-08-26,4,19711,103331,39.7137908935547,-75.7403335571289,Wicked Choccy's,32.0761756896973,-81.0883712768555,606.433917300679,1
US-2021-103331-CHO-SCR-58000,2021-08-26,3,19711,103331,39.7137908935547,-75.7403335571289,Lot's O' Nuts,32.881893157959,-111.768035888672,2046.53309857867,1
US-2021-103331-CHO-TRI-54000,2021-08-26,1,19711,103331,39.7137908935547,-75.7403335571289,Wicked Choccy's,32.0761756896973,-81.0883712768555,606.433917300679,1
US-2021-103338-CHO-SCR-58000,2021-03-11,3,95661,103338,38.7412910461426,-121.249252319336,Lot's O' Nuts,32.881893157959,-111.768035888672,667.323337236132,1
US-2021-103366-CHO-SCR-58000,2021-01-15,5,30076,103366,34.0277709960938,-84.3172302246094,Lot's O' Nuts,32.881893157959,-111.768035888672,1579.78029907813,1
US-2021-103373-CHO-FUD-51000,2021-05-18,2,44105,103373,41.4506912231445,-81.6303176879883,Lot's O' Nuts,32.881893157959,-111.768035888672,1751.24766559102,1
US-2021-103401-OTH-GUM-21000,2021-11-21,2,94110,103401,37.7497482299805,-122.415283203125,Secret Factory,41.4463348388672,-90.5654907226563,1705.0659907958,1
US-2021-103429-CHO-FUD-51000,2021-05-30,2,10024,103429,40.7853393554688,-73.9713821411133,Lot's O' Nuts,32.881893157959,-111.768035888672,2142.60189423062,1
US-2021-103429-CHO-NUT-13000,2021-05-30,5,10024,103429,40.7853393554688,-73.9713821411133,Lot's O' Nuts,32.881893157959,-111.768035888672,2142.60189423062,1
US-2021-103429-CHO-SCR-58000,2021-05-30,4,10024,103429,40.7853393554688,-73.9713821411133,Lot's O' Nuts,32.881893157959,-111.768035888672,2142.60189423062,1
US-2021-103429-CHO-TRI-54000,2021-05-30,3,10024,103429,40.7853393554688,-73.9713821411133,Wicked Choccy's,32.0761756896973,-81.0883712768555,719.600566269769,1
US-2021-103492-CHO-FUD-51000,2021-10-10,5,77340,103492,30.6460094451904,-95.5344085693359,Lot's O' Nuts,32.881893157959,-111.768035888672,965.126503156936,1
US-2021-103492-CHO-MIL-31000,2021-10-10,6,77340,103492,30.6460094451904,-95.5344085693359,Wicked Choccy's,32.0761756896973,-81.0883712768555,857.408470558101,1
US-2021-103492-CHO-SCR-58000,2021-10-10,7,77340,103492,30.6460094451904,-95.5344085693359,Lot's O' Nuts,32.881893157959,-111.768035888672,965.126503156936,1
US-2021-103527-CHO-SCR-58000,2021-09-09,3,60653,103527,41.8192405700684,-87.6101684570313,Lot's O' Nuts,32.881893157959,-111.768035888672,1456.92944646471,1
US-2021-103590-CHO-FUD-51000,2021-11-30,4,10550,103590,40.9062690734863,-73.8350982666016,Lot's O' Nuts,32.881893157959,-111.768035888672,2150.08952234576,1
US-2021-103660-CHO-MIL-31000,2021-08-25,7,98103,103660,47.6731986999512,-122.342582702637,Wicked Choccy's,32.0761756896973,-81.0883712768555,2401.76386905948,1
US-2021-103702-CHO-TRI-54000,2021-09-12,7,45014,103702,39.3282203674316,-84.5521011352539,Wicked Choccy's,32.0761756896973,-81.0883712768555,537.346469486677,1
US-2021-103744-CHO-SCR-58000,2021-02-23,3,79907,103744,31.7073993682861,-106.326812744141,Lot's O' Nuts,32.881893157959,-111.768035888672,327.969349962973,1
US-2021-103744-OTH-GUM-21000,2021-02-23,3,79907,103744,31.7073993682861,-106.326812744141,Secret Factory,41.4463348388672,-90.5654907226563,1100.51361007001,1
US-2021-103800-CHO-MIL-31000,2021-01-03,2,77095,103800,29.9083404541016,-95.6549224853516,Wicked Choccy's,32.0761756896973,-81.0883712768555,875.010934161245,1
US-2021-103807-CHO-FUD-51000,2021-12-02,3,30328,103807,33.9319381713867,-84.3861694335938,Lot's O' Nuts,32.881893157959,-111.768035888672,1576.41747220389,1
US-2021-103807-CHO-MIL-31000,2021-12-02,1,30328,103807,33.9319381713867,-84.3861694335938,Wicked Choccy's,32.0761756896973,-81.0883712768555,230.1112688296,1
US-2021-103849-CHO-FUD-51000,2021-05-11,4,76106,103849,32.8141708374023,-97.3520889282227,Lot's O' Nuts,32.881893157959,-111.768035888672,836.202523474848,1
US-2021-103849-CHO-MIL-31000,2021-05-11,2,76106,103849,32.8141708374023,-97.3520889282227,Wicked Choccy's,32.0761756896973,-81.0883712768555,948.802215291503,1
US-2021-103849-CHO-SCR-58000,2021-05-11,1,76106,103849,32.8141708374023,-97.3520889282227,Lot's O' Nuts,32.881893157959,-111.768035888672,836.202523474848,1
US-2021-103905-CHO-MIL-31000,2021-07-14,7,60505,103905,41.7652702331543,-88.2957611083984,Wicked Choccy's,32.0761756896973,-81.0883712768555,778.232440781981,1
US-2021-103905-CHO-TRI-54000,2021-07-14,4,60505,103905,41.7652702331543,-88.2957611083984,Wicked Choccy's,32.0761756896973,-81.0883712768555,778.232440781981,1
US-2021-103940-CHO-FUD-51000,2021-09-17,2,98103,103940,47.6731986999512,-122.342582702637,Lot's O' Nuts,32.881893157959,-111.768035888672,1161.67374331026,1
US-2021-103940-CHO-MIL-31000,2021-09-17,2,98103,103940,47.6731986999512,-122.342582702637,Wicked Choccy's,32.0761756896973,-81.0883712768555,2401.76386905948,1
US-2021-103940-CHO-SCR-58000,2021-09-17,5,98103,103940,47.6731986999512,-122.342582702637,Lot's O' Nuts,32.881893157959,-111.768035888672,1161.67374331026,1
US-2021-103989-CHO-MIL-31000,2021-03-19,2,33801,103989,28.0401000976563,-81.8946990966797,Wicked Choccy's,32.0761756896973,-81.0883712768555,283.018108275831,1
US-2021-103989-CHO-NUT-13000,2021-03-19,5,33801,103989,28.0401000976563,-81.8946990966797,Lot's O' Nuts,32.881893157959,-111.768035888672,1804.18806880041,1
US-2021-103989-CHO-SCR-58000,2021-03-19,3,33801,103989,28.0401000976563,-81.8946990966797,Lot's O' Nuts,32.881893157959,-111.768035888672,1804.18806880041,1
US-2021-103989-OTH-KAZ-38000,2021-03-19,3,33801,103989,28.0401000976563,-81.8946990966797,The Other Factory,35.1175003051758,-89.9711074829102,681.514604223301,1
US-2021-104178-CHO-MIL-31000,2021-08-25,1,90036,104178,34.0701293945313,-118.34977722168,Wicked Choccy's,32.0761756896973,-81.0883712768555,2150.03117024904,1
US-2021-104178-CHO-TRI-54000,2021-08-25,4,90036,104178,34.0701293945313,-118.34977722168,Wicked Choccy's,32.0761756896973,-81.0883712768555,2150.03117024904,1
US-2021-104269-CHO-SCR-58000,2021-03-01,2,98115,104269,47.6854705810547,-122.282341003418,Lot's O' Nuts,32.881893157959,-111.768035888672,1160.90242658557,1
US-2021-104283-CHO-FUD-51000,2021-06-27,1,38671,104283,34.9637603759766,-89.9956665039063,Lot's O' Nuts,32.881893157959,-111.768035888672,1254.10490277623,1
US-2021-104283-CHO-MIL-31000,2021-06-27,5,38671,104283,34.9637603759766,-89.9956665039063,Wicked Choccy's,32.0761756896973,-81.0883712768555,550.278711626514,1
US-2021-104283-CHO-NUT-13000,2021-06-27,4,38671,104283,34.9637603759766,-89.9956665039063,Lot's O' Nuts,32.881893157959,-111.768035888672,1254.10490277623,1
US-2021-104402-CHO-FUD-51000,2021-06-17,3,19711,104402,39.7137908935547,-75.7403335571289,Lot's O' Nuts,32.881893157959,-111.768035888672,2046.53309857867,1
US-2021-104472-CHO-MIL-31000,2021-06-02,6,84057,104472,40.3142700195313,-111.709480285645,Wicked Choccy's,32.0761756896973,-81.0883712768555,1789.38344637554,1
US-2021-104472-CHO-NUT-13000,2021-06-02,3,84057,104472,40.3142700195313,-111.709480285645,Lot's O' Nuts,32.881893157959,-111.768035888672,513.569527209408,1
US-2021-104563-CHO-FUD-51000,2021-03-07,5,98103,104563,47.6731986999512,-122.342582702637,Lot's O' Nuts,32.881893157959,-111.768035888672,1161.67374331026,1
US-2021-104563-CHO-NUT-13000,2021-03-07,2,98103,104563,47.6731986999512,-122.342582702637,Lot's O' Nuts,32.881893157959,-111.768035888672,1161.67374331026,1
US-2021-104563-CHO-SCR-58000,2021-03-07,5,98103,104563,47.6731986999512,-122.342582702637,Lot's O' Nuts,32.881893157959,-111.768035888672,1161.67374331026,1
US-2021-104563-OTH-KAZ-38000,2021-03-07,6,98103,104563,47.6731986999512,-122.342582702637,The Other Factory,35.1175003051758,-89.9711074829102,1870.13901419872,1
US-2021-104738-CHO-FUD-51000,2021-12-30,3,78041,104738,27.5548896789551,-99.4688873291016,Lot's O' Nuts,32.881893157959,-111.768035888672,820.644762373366,1
US-2021-104738-CHO-NUT-13000,2021-12-30,3,78041,104738,27.5548896789551,-99.4688873291016,Lot's O' Nuts,32.881893157959,-111.768035888672,820.644762373366,1
US-2021-104738-CHO-SCR-58000,2021-12-30,2,78041,104738,27.5548896789551,-99.4688873291016,Lot's O' Nuts,32.881893157959,-111.768035888672,820.644762373366,1
US-2021-104759-CHO-MIL-31000,2021-03-31,7,60610,104759,41.903881072998,-87.6373825073242,Wicked Choccy's,32.0761756896973,-81.0883712768555,768.67549544376,1
US-2021-104759-CHO-NUT-13000,2021-03-31,2,60610,104759,41.903881072998,-87.6373825073242,Lot's O' Nuts,32.881893157959,-111.768035888672,1457.33259940611,1
US-2021-104773-CHO-FUD-51000,2021-12-08,2,77041,104773,29.8620300292969,-95.5818710327148,Lot's O' Nuts,32.881893157959,-111.768035888672,976.375706000867,1
US-2021-104780-CHO-MIL-31000,2021-05-21,8,92037,104780,32.8525695800781,-117.251037597656,Wicked Choccy's,32.0761756896973,-81.0883712768555,2098.55075656057,1
US-2021-104808-CHO-FUD-51000,2021-02-04,2,92025,104808,33.0849189758301,-117.029670715332,Lot's O' Nuts,32.881893157959,-111.768035888672,305.260039593599,1
US-2021-104829-CHO-FUD-51000,2021-11-18,7,84604,104829,40.331298828125,-111.57283782959,Lot's O' Nuts,32.881893157959,-111.768035888672,514.849376432133,1
US-2021-104976-CHO-TRI-54000,2021-12-09,6,94122,104976,37.7611312866211,-122.484329223633,Wicked Choccy's,32.0761756896973,-81.0883712768555,2358.65677782054,1
US-2021-105137-CHO-MIL-31000,2021-10-10,2,43229,105137,40.0856895446777,-82.9763565063477,Wicked Choccy's,32.0761756896973,-81.0883712768555,563.349156326943,1
US-2021-105137-CHO-TRI-54000,2021-10-10,2,43229,105137,40.0856895446777,-82.9763565063477,Wicked Choccy's,32.0761756896973,-81.0883712768555,563.349156326943,1
US-2021-105151-OTH-LIC-15000,2021-03-30,5,10009,105151,40.726390838623,-73.9786529541016,Secret Factory,41.4463348388672,-90.5654907226563,863.952396630088,1
US-2021-105165-CHO-FUD-51000,2021-09-07,3,77036,105165,29.7011909484863,-95.5365905761719,Lot's O' Nuts,32.881893157959,-111.768035888672,982.183164969302,1
US-2021-105165-CHO-SCR-58000,2021-09-07,2,77036,105165,29.7011909484863,-95.5365905761719,Lot's O' Nuts,32.881893157959,-111.768035888672,982.183164969302,1
US-2021-105165-CHO-TRI-54000,2021-09-07,4,77036,105165,29.7011909484863,-95.5365905761719,Wicked Choccy's,32.0761756896973,-81.0883712768555,871.599284465239,1
US-2021-105165-OTH-GUM-21000,2021-09-07,1,77036,105165,29.7011909484863,-95.5365905761719,Secret Factory,41.4463348388672,-90.5654907226563,857.890362255148,1
US-2021-105172-CHO-MIL-31000,2021-04-04,6,94109,105172,37.7933387756348,-122.421379089355,Wicked Choccy's,32.0761756896973,-81.0883712768555,2355.10406320003,1
US-2021-105249-CHO-FUD-51000,2021-11-28,4,94122,105249,37.7611312866211,-122.484329223633,Lot's O' Nuts,32.881893157959,-111.768035888672,691.209872357149,1
US-2021-105249-CHO-NUT-13000,2021-11-28,4,94122,105249,37.7611312866211,-122.484329223633,Lot's O' Nuts,32.881893157959,-111.768035888672,691.209872357149,1
US-2021-105249-CHO-SCR-58000,2021-11-28,2,94122,105249,37.7611312866211,-122.484329223633,Lot's O' Nuts,32.881893157959,-111.768035888672,691.209872357149,1
US-2021-105270-CHO-NUT-13000,2021-11-11,3,90008,105270,34.010368347168,-118.342796325684,Lot's O' Nuts,32.881893157959,-111.768035888672,386.93082695679,1
US-2021-105270-CHO-TRI-54000,2021-11-11,1,90008,105270,34.010368347168,-118.342796325684,Wicked Choccy's,32.0761756896973,-81.0883712768555,2150.1340252903,1
US-2021-105340-CHO-MIL-31000,2021-11-22,1,77506,105340,29.7178592681885,-95.1901779174805,Wicked Choccy's,32.0761756896973,-81.0883712768555,851.187475760542,1
US-2021-105417-CHO-MIL-31000,2021-01-07,3,77340,105417,30.6460094451904,-95.5344085693359,Wicked Choccy's,32.0761756896973,-81.0883712768555,857.408470558101,1
US-2021-105417-CHO-TRI-54000,2021-01-07,7,77340,105417,30.6460094451904,-95.5344085693359,Wicked Choccy's,32.0761756896973,-81.0883712768555,857.408470558101,1
US-2021-105648-CHO-MIL-31000,2021-03-03,3,92037,105648,32.8525695800781,-117.251037597656,Wicked Choccy's,32.0761756896973,-81.0883712768555,2098.55075656057,1
US-2021-105767-CHO-FUD-51000,2021-05-23,2,19134,105767,39.9895286560059,-75.1083831787109,Lot's O' Nuts,32.881893157959,-111.768035888672,2080.6745950805,1
US-2021-105767-CHO-SCR-58000,2021-05-23,9,19134,105767,39.9895286560059,-75.1083831787109,Lot's O' Nuts,32.881893157959,-111.768035888672,2080.6745950805,1
US-2021-105767-CHO-TRI-54000,2021-05-23,2,19134,105767,39.9895286560059,-75.1083831787109,Wicked Choccy's,32.0761756896973,-81.0883712768555,640.424628061734,1
